filename,width,height,class,xmin,ymin,xmax,ymax
DaunKapuk (380).jpg,1500,2000,Daun Kapuk,21,283,1456,1999
DaunKapuk (381).jpg,1236,865,Daun Kapuk,45,10,959,865
DaunKapuk (382).jpg,1600,1200,Daun Kapuk,2,1,924,829
DaunKapuk (382).jpg,1600,1200,Daun Kapuk,713,31,1600,846
DaunKapuk (383).jpg,510,376,Daun Kapuk,103,33,413,362
DaunKapuk (384).jpg,322,338,Daun Kapuk,12,9,300,319
DaunKapuk (385).jpg,332,298,Daun Kapuk,9,7,322,285
DaunKapuk (386).jpg,328,274,Daun Kapuk,18,4,303,272
DaunKapuk (387).jpg,423,312,Daun Kapuk,6,171,133,294
DaunKapuk (387).jpg,423,312,Daun Kapuk,134,218,253,311
DaunKapuk (387).jpg,423,312,Daun Kapuk,216,143,348,263
DaunKapuk (387).jpg,423,312,Daun Kapuk,89,28,182,95
DaunKapuk (388).jpg,426,285,Daun Kapuk,151,28,314,229
DaunKapuk (389).jpg,598,396,Daun Kapuk,79,211,277,370
DaunKapuk (389).jpg,598,396,Daun Kapuk,138,60,316,227
DaunKapuk (389).jpg,598,396,Daun Kapuk,363,47,518,182
DaunKapuk (39).jpg,4032,3024,Daun Kapuk,1,1,3774,3024
DaunKapuk (390).jpg,546,366,Daun Kapuk,156,270,262,366
DaunKapuk (390).jpg,546,366,Daun Kapuk,107,15,172,78
DaunKapuk (390).jpg,546,366,Daun Kapuk,293,121,377,198
DaunKapuk (390).jpg,546,366,Daun Kapuk,299,219,388,304
DaunKapuk (390).jpg,546,366,Daun Kapuk,108,198,177,281
DaunKapuk (390).jpg,546,366,Daun Kapuk,46,229,115,315
DaunKapuk (391).jpg,574,386,Daun Kapuk,217,62,535,330
DaunKapuk (391).jpg,574,386,Daun Kapuk,1,124,167,348
DaunKapuk (392).jpg,754,548,Daun Kapuk,505,347,713,542
DaunKapuk (392).jpg,754,548,Daun Kapuk,426,212,595,375
DaunKapuk (392).jpg,754,548,Daun Kapuk,305,141,455,305
DaunKapuk (392).jpg,754,548,Daun Kapuk,479,30,653,154
DaunKapuk (392).jpg,754,548,Daun Kapuk,582,154,727,314
DaunKapuk (393).jpg,880,588,Daun Kapuk,331,222,607,487
DaunKapuk (393).jpg,880,588,Daun Kapuk,1,6,164,163
DaunKapuk (394).jpg,880,558,Daun Kapuk,117,136,585,503
DaunKapuk (394).jpg,880,558,Daun Kapuk,678,117,880,483
DaunKapuk (395).jpg,880,558,Daun Kapuk,199,85,559,402
DaunKapuk (395).jpg,880,558,Daun Kapuk,670,259,880,413
DaunKapuk (396).jpg,603,405,Daun Kapuk,37,143,235,288
DaunKapuk (396).jpg,603,405,Daun Kapuk,381,37,595,237
DaunKapuk (396).jpg,603,405,Daun Kapuk,448,246,566,367
DaunKapuk (397).jpg,880,558,Daun Kapuk,228,180,443,383
DaunKapuk (397).jpg,880,558,Daun Kapuk,480,65,773,271
DaunKapuk (398).jpg,716,487,Daun Kapuk,20,221,245,421
DaunKapuk (398).jpg,716,487,Daun Kapuk,254,59,466,221
DaunKapuk (398).jpg,716,487,Daun Kapuk,476,111,691,286
DaunKapuk (399).jpg,901,601,Daun Kapuk,57,36,743,601
DaunKapuk (399).jpg,901,601,Daun Kapuk,307,173,669,526
DaunKapuk (4).jpg,4032,3024,Daun Kapuk,442,1034,3722,2194
DaunKapuk (40).jpg,4032,3024,Daun Kapuk,1174,82,3494,2830
DaunKapuk (400).jpg,901,582,Daun Kapuk,165,83,628,531
DaunKapuk (401).jpg,901,550,Daun Kapuk,83,89,264,267
DaunKapuk (401).jpg,901,550,Daun Kapuk,493,150,737,392
DaunKapuk (401).jpg,901,550,Daun Kapuk,43,313,233,483
DaunKapuk (402).jpg,901,536,Daun Kapuk,124,157,380,356
DaunKapuk (402).jpg,901,536,Daun Kapuk,598,19,880,278
DaunKapuk (403).jpg,696,395,Daun Kapuk,227,53,647,395
DaunKapuk (404).jpg,392,353,Daun Kapuk,129,127,295,272
DaunKapuk (405).jpg,293,353,Daun Kapuk,61,113,245,283
DaunKapuk (406).jpg,370,301,Daun Kapuk,94,47,312,245
DaunKapuk (407).jpg,543,402,Daun Kapuk,49,49,477,373
DaunKapuk (408).jpg,546,430,Daun Kapuk,75,25,456,412
DaunKapuk (409).jpg,708,470,Daun Kapuk,97,251,377,463
DaunKapuk (409).jpg,708,470,Daun Kapuk,167,72,400,271
DaunKapuk (41).jpg,4032,3024,Daun Kapuk,688,1,3746,3002
DaunKapuk (410).jpg,597,403,Daun Kapuk,105,92,336,317
DaunKapuk (411).jpg,440,441,Daun Kapuk,257,47,395,174
DaunKapuk (412).jpg,590,396,Daun Kapuk,272,100,430,255
DaunKapuk (412).jpg,590,396,Daun Kapuk,6,130,170,295
DaunKapuk (413).jpg,604,406,Daun Kapuk,120,88,367,260
DaunKapuk (414).jpg,604,406,Daun Kapuk,242,190,377,307
DaunKapuk (414).jpg,604,406,Daun Kapuk,3,6,117,119
DaunKapuk (415).jpg,740,496,Daun Kapuk,205,147,429,314
DaunKapuk (416).jpg,740,496,Daun Kapuk,148,115,318,266
DaunKapuk (416).jpg,740,496,Daun Kapuk,538,323,711,476
DaunKapuk (417).jpg,597,396,Daun Kapuk,160,68,349,252
DaunKapuk (417).jpg,597,396,Daun Kapuk,485,169,597,281
DaunKapuk (418).jpg,597,396,Daun Kapuk,166,136,300,252
DaunKapuk (418).jpg,597,396,Daun Kapuk,346,52,518,176
DaunKapuk (419).jpg,736,504,Daun Kapuk,187,130,544,414
DaunKapuk (42).jpg,4032,3024,Daun Kapuk,1250,266,4010,2386
DaunKapuk (420).jpg,603,405,Daun Kapuk,228,131,432,306
DaunKapuk (421).jpg,603,405,Daun Kapuk,160,106,491,369
DaunKapuk (422).jpg,603,405,Daun Kapuk,122,84,343,309
DaunKapuk (423).jpg,4032,3024,Daun Kapuk,10,14,2414,2602
DaunKapuk (424).jpg,3024,4032,Daun Kapuk,283,1197,2909,3239
DaunKapuk (425).jpg,3024,4032,Daun Kapuk,419,1134,2783,3055
DaunKapuk (426).jpg,3024,4032,Daun Kapuk,314,1660,2625,3471
DaunKapuk (427).jpg,3024,4032,Daun Kapuk,609,1408,2325,2734
DaunKapuk (428).jpg,3024,4032,Daun Kapuk,514,1818,1851,2755
DaunKapuk (429).jpg,3024,4032,Daun Kapuk,130,276,2988,3597
DaunKapuk (43).jpg,4032,3024,Daun Kapuk,522,370,4032,2610
DaunKapuk (430).jpg,3024,4032,Daun Kapuk,1,1,3024,3650
DaunKapuk (431).jpg,3024,4032,Daun Kapuk,183,792,2788,3929
DaunKapuk (432).jpg,3024,4032,Daun Kapuk,9,1,3014,3797
DaunKapuk (433).jpg,3024,4032,Daun Kapuk,335,1013,3024,3502
DaunKapuk (434).jpg,3024,4032,Daun Kapuk,372,923,2435,3855
DaunKapuk (435).jpg,3024,4032,Daun Kapuk,409,1376,2841,3218
DaunKapuk (436).jpg,3024,4032,Daun Kapuk,14,8,3024,3978
DaunKapuk (437).jpg,3024,4032,Daun Kapuk,9,8,3024,3535
DaunKapuk (438).jpg,3024,4032,Daun Kapuk,19,8,3024,3824
DaunKapuk (439).jpg,3023,4031,Daun Kapuk,82,1112,2924,3270
DaunKapuk (44).jpg,4032,3024,Daun Kapuk,878,422,3890,2706
DaunKapuk (440).jpg,3024,4032,Daun Kapuk,1,1,3004,3587
DaunKapuk (441).jpg,3024,4032,Daun Kapuk,277,944,2777,2908
DaunKapuk (442).jpg,3024,4032,Daun Kapuk,246,1244,2462,3181
DaunKapuk (443).jpg,3024,4032,Daun Kapuk,462,1250,2741,3102
DaunKapuk (444).jpg,4032,3024,Daun Kapuk,6,10,2778,2546
DaunKapuk (445).jpg,3024,4032,Daun Kapuk,9,818,2667,3492
DaunKapuk (446).jpg,3023,4031,Daun Kapuk,1,1,3023,4031
DaunKapuk (45).jpg,481,264,Daun Kapuk,148,124,274,259
DaunKapuk (46).jpg,4032,3024,Daun Kapuk,782,198,3238,2810
DaunKapuk (47).jpg,4032,3024,Daun Kapuk,1758,810,3390,2438
DaunKapuk (48).jpg,4032,3024,Daun Kapuk,1146,802,2970,2418
DaunKapuk (49).jpg,4032,3024,Daun Kapuk,1350,638,3338,2486
DaunKapuk (5).jpg,4032,3024,Daun Kapuk,522,970,3930,2198
DaunKapuk (50).jpg,4032,3024,Daun Kapuk,798,98,3370,2706
DaunKapuk (51).jpg,4032,3024,Daun Kapuk,1670,694,3322,2478
DaunKapuk (52).jpg,4032,3024,Daun Kapuk,1382,498,3326,2458
DaunKapuk (53).jpg,4032,3024,Daun Kapuk,1078,466,3190,2530
DaunKapuk (54).jpg,4032,3024,Daun Kapuk,1438,922,2762,2390
DaunKapuk (55).jpg,4032,3024,Daun Kapuk,1378,1258,3030,2574
DaunKapuk (56).jpg,4032,3024,Daun Kapuk,902,34,3190,2846
DaunKapuk (57).jpg,4032,3024,Daun Kapuk,1398,510,3158,2474
DaunKapuk (58).jpg,4032,3024,Daun Kapuk,1490,526,3086,2566
DaunKapuk (59).jpg,4032,3024,Daun Kapuk,1562,318,3274,2218
DaunKapuk (6).jpg,4032,3024,Daun Kapuk,1222,250,3226,2670
DaunKapuk (60).jpg,4032,3024,Daun Kapuk,1394,374,3286,2518
DaunKapuk (61).jpg,4032,3024,Daun Kapuk,1218,14,3278,2850
DaunKapuk (62).jpg,4032,3024,Daun Kapuk,1390,310,3106,2650
DaunKapuk (63).jpg,4032,3024,Daun Kapuk,1274,146,3034,2622
DaunKapuk (64).jpg,4032,3024,Daun Kapuk,1406,190,3210,2642
DaunKapuk (65).jpg,4032,3024,Daun Kapuk,6,6,4024,3024
DaunKapuk (66).jpg,4032,3024,Daun Kapuk,2,2,3596,3024
DaunKapuk (67).jpg,4032,3024,Daun Kapuk,462,18,3752,3024
DaunKapuk (68).jpg,4032,3024,Daun Kapuk,946,30,3110,2870
DaunKapuk (69).jpg,4032,3024,Daun Kapuk,1046,370,3038,2918
DaunKapuk (7).jpg,4032,3024,Daun Kapuk,846,282,3402,2698
DaunKapuk (70).jpg,4032,3024,Daun Kapuk,1,1,3810,3024
DaunKapuk (71).jpg,4032,3024,Daun Kapuk,1086,122,3286,2926
DaunKapuk (72).jpg,4032,3024,Daun Kapuk,1562,830,2902,2354
DaunKapuk (73).jpg,4032,3024,Daun Kapuk,10,642,3322,3024
DaunKapuk (74).jpg,4032,3024,Daun Kapuk,1334,278,4032,3006
DaunKapuk (75).jpg,4032,3024,Daun Kapuk,966,390,3822,3024
DaunKapuk (76).jpg,4032,3024,Daun Kapuk,1014,598,3342,2554
DaunKapuk (77).jpg,4032,3024,Daun Kapuk,1570,754,2678,2146
DaunKapuk (78).jpg,4032,3024,Daun Kapuk,1322,202,3174,2558
DaunKapuk (79).jpg,4032,3024,Daun Kapuk,1406,338,3306,2654
DaunKapuk (8).jpg,4032,3024,Daun Kapuk,762,190,3306,2774
DaunKapuk (80).jpg,4032,3024,Daun Kapuk,1746,718,3278,2386
DaunKapuk (81).jpg,4032,3024,Daun Kapuk,1558,382,3282,2634
DaunKapuk (82).jpg,4032,3024,Daun Kapuk,1570,830,3082,2438
DaunKapuk (83).jpg,4032,3024,Daun Kapuk,1526,570,3206,2662
DaunKapuk (84).jpg,4032,3024,Daun Kapuk,14,22,3559,3024
DaunKapuk (85).jpg,4032,3024,Daun Kapuk,986,146,3058,2830
DaunKapuk (86).jpg,4032,3024,Daun Kapuk,946,146,2882,2734
DaunKapuk (87).jpg,4032,3024,Daun Kapuk,1258,198,3286,2798
DaunKapuk (88).jpg,4032,3024,Daun Kapuk,1158,418,3126,2758
DaunKapuk (89).jpg,4032,3024,Daun Kapuk,1294,354,3158,2758
DaunKapuk (9).jpg,4032,3024,Daun Kapuk,638,330,3350,2866
DaunKapuk (90).jpg,4032,3024,Daun Kapuk,1750,998,2934,2306
DaunKapuk (91).jpg,4032,3024,Daun Kapuk,1386,390,3074,2342
DaunKapuk (92).jpg,4032,3024,Daun Kapuk,1466,726,2982,2106
DaunKapuk (93).jpg,4032,3024,Daun Kapuk,1386,94,3402,2598
DaunKapuk (94).jpg,4032,3024,Daun Kapuk,6,2,3751,3024
DaunKapuk (95).jpg,4032,3024,Daun Kapuk,1226,278,3066,2570
DaunKapuk (96).jpg,4032,3024,Daun Kapuk,1450,530,3142,2530
DaunKapuk (97).jpg,4032,3024,Daun Kapuk,1526,350,3142,2330
DaunKapuk (98).jpg,4032,3024,Daun Kapuk,1354,374,3166,2702
DaunKapuk (99).jpg,4032,3024,Daun Kapuk,1690,34,4032,3020
DaunPepaya (1).jpg,3024,4032,Daun Pepaya,183,966,2804,3566
DaunPepaya (10).jpg,4032,3024,Daun Pepaya,1218,118,3562,2886
DaunPepaya (100).jpg,4032,3024,Daun Pepaya,678,246,3046,2826
DaunPepaya (101).jpg,4032,3024,Daun Pepaya,354,206,3126,2850
DaunPepaya (102).jpg,3024,4032,Daun Pepaya,151,2060,1509,3534
DaunPepaya (102).jpg,3024,4032,Daun Pepaya,1630,844,2783,1913
DaunPepaya (102).jpg,3024,4032,Daun Jarak,188,744,1462,1992
DaunPepaya (102).jpg,3024,4032,Daun Jarak,1672,2050,2935,3271
DaunPepaya (103).jpg,3024,4032,Daun Jarak,1725,2066,2977,3297
DaunPepaya (103).jpg,3024,4032,Daun Jarak,219,713,1514,1944
DaunPepaya (103).jpg,3024,4032,Daun Pepaya,1693,460,3024,1985
DaunPepaya (103).jpg,3024,4032,Daun Pepaya,346,2087,1535,3218
DaunPepaya (104).jpg,4032,3024,Daun Pepaya,2106,1586,3198,2758
DaunPepaya (104).jpg,4032,3024,Daun Pepaya,542,90,1998,1414
DaunPepaya (104).jpg,4032,3024,Daun Jarak,2062,174,3298,1414
DaunPepaya (104).jpg,4032,3024,Daun Jarak,730,1614,1986,2874
DaunPepaya (105).jpg,4032,3024,Daun Jarak,738,1606,1990,2874
DaunPepaya (105).jpg,4032,3024,Daun Jarak,2062,154,3302,1426
DaunPepaya (105).jpg,4032,3024,Daun Pepaya,842,282,1942,1426
DaunPepaya (105).jpg,4032,3024,Daun Pepaya,2062,1606,3522,2938
DaunPepaya (106).jpg,4032,3024,Daun Pepaya,994,1694,2138,2754
DaunPepaya (106).jpg,4032,3024,Daun Pepaya,2230,102,3606,1562
DaunPepaya (106).jpg,4032,3024,Daun Jarak,858,350,2114,1570
DaunPepaya (106).jpg,4032,3024,Daun Jarak,2306,1630,3558,2822
DaunPepaya (107).jpg,4032,3024,Daun Jarak,818,470,2078,1670
DaunPepaya (107).jpg,4032,3024,Daun Jarak,2350,1638,3590,2902
DaunPepaya (107).jpg,4032,3024,Daun Pepaya,2206,166,3590,1618
DaunPepaya (107).jpg,4032,3024,Daun Pepaya,1026,1794,2178,2886
DaunPepaya (108).jpg,4032,3024,Daun Pepaya,882,1718,2030,2798
DaunPepaya (108).jpg,4032,3024,Daun Pepaya,2126,150,3454,1598
DaunPepaya (108).jpg,4032,3024,Daun Jarak,746,382,1990,1626
DaunPepaya (108).jpg,4032,3024,Daun Jarak,2202,1618,3454,2838
DaunPepaya (109).jpg,4032,3024,Daun Jarak,426,1606,1354,2618
DaunPepaya (109).jpg,4032,3024,Daun Jarak,2442,774,3978,2414
DaunPepaya (109).jpg,4032,3024,Daun Jarak,1370,330,2382,1478
DaunPepaya (109).jpg,4032,3024,Daun Pepaya,410,482,1270,1470
DaunPepaya (109).jpg,4032,3024,Daun Pepaya,1418,1594,2518,2690
DaunPepaya (11).jpg,4032,3024,Daun Pepaya,850,146,3566,3022
DaunPepaya (110).jpg,4032,3024,Daun Pepaya,1366,1554,2530,2650
DaunPepaya (110).jpg,4032,3024,Daun Pepaya,250,418,1158,1482
DaunPepaya (110).jpg,4032,3024,Daun Jarak,1274,266,2338,1438
DaunPepaya (110).jpg,4032,3024,Daun Jarak,2518,958,3950,2426
DaunPepaya (110).jpg,4032,3024,Daun Jarak,338,1606,1314,2630
DaunPepaya (111).jpg,3024,4032,Daun Jarak,641,2539,2088,3939
DaunPepaya (111).jpg,3024,4032,Daun Jarak,304,360,1383,1434
DaunPepaya (111).jpg,3024,4032,Daun Jarak,1483,1529,2588,2571
DaunPepaya (111).jpg,3024,4032,Daun Pepaya,1519,523,2514,1418
DaunPepaya (111).jpg,3024,4032,Daun Pepaya,214,1471,1356,2634
DaunPepaya (112).jpg,4032,3024,Daun Pepaya,1482,1630,2670,2774
DaunPepaya (112).jpg,4032,3024,Daun Pepaya,498,458,1394,1466
DaunPepaya (112).jpg,4032,3024,Daun Jarak,382,1646,1386,2682
DaunPepaya (112).jpg,4032,3024,Daun Jarak,2570,874,3982,2330
DaunPepaya (112).jpg,4032,3024,Daun Jarak,1526,366,2546,1490
DaunPepaya (113).jpg,4032,3024,Daun Pepaya,1226,274,3774,2486
DaunPepaya (114).jpg,4032,3024,Daun Pepaya,846,198,3358,2470
DaunPepaya (115).jpg,4032,3024,Daun Pepaya,1174,262,3790,2550
DaunPepaya (116).jpg,4032,3024,Daun Pepaya,882,406,3646,2758
DaunPepaya (117).jpg,4032,3024,Daun Pepaya,402,10,3730,2686
DaunPepaya (118).jpg,4032,3024,Daun Pepaya,410,22,3722,2694
DaunPepaya (119).jpg,4032,3024,Daun Pepaya,258,466,2842,2698
DaunPepaya (12).jpg,4032,3024,Daun Pepaya,1226,298,3671,3024
DaunPepaya (120).jpg,4032,3024,Daun Pepaya,338,182,3374,2830
DaunPepaya (121).jpg,3024,4032,Daun Pepaya,304,271,2562,2850
DaunPepaya (122).jpg,3024,4032,Daun Pepaya,588,1008,2683,3355
DaunPepaya (123).jpg,4032,3024,Daun Pepaya,1194,350,3790,2598
DaunPepaya (124).jpg,3024,4032,Daun Pepaya,167,318,2872,3350
DaunPepaya (125).jpg,4032,3024,Daun Pepaya,658,170,3714,2878
DaunPepaya (126).jpg,3024,4032,Daun Pepaya,198,634,2862,3729
DaunPepaya (127).jpg,4032,3024,Daun Pepaya,314,162,3394,2834
DaunPepaya (128).jpg,4032,3024,Daun Pepaya,402,34,3734,2678
DaunPepaya (129).jpg,4032,3024,Daun Pepaya,318,310,3630,3024
DaunPepaya (13).jpg,4032,3024,Daun Pepaya,1146,314,3746,2882
DaunPepaya (130).jpg,3024,4032,Daun Pepaya,356,387,3024,3719
DaunPepaya (131).jpg,4032,3024,Daun Pepaya,614,418,2834,2626
DaunPepaya (132).jpg,4032,3024,Daun Pepaya,706,370,2710,2366
DaunPepaya (133).jpg,4032,3024,Daun Pepaya,1230,66,3134,2070
DaunPepaya (134).jpg,4032,3024,Daun Pepaya,1214,866,3002,2778
DaunPepaya (135).jpg,4032,3024,Daun Pepaya,786,482,2778,2374
DaunPepaya (136).jpg,4032,3024,Daun Pepaya,758,506,2774,2498
DaunPepaya (137).jpg,4032,3024,Daun Pepaya,1126,254,2686,1858
DaunPepaya (138).jpg,4032,3024,Daun Pepaya,1242,938,2946,2742
DaunPepaya (139).jpg,4032,3024,Daun Pepaya,786,482,2726,2406
DaunPepaya (14).jpg,3024,4032,Daun Pepaya,214,708,2535,3050
DaunPepaya (140).jpg,4032,3024,Daun Pepaya,966,166,2730,1986
DaunPepaya (141).jpg,4032,3024,Daun Pepaya,1078,930,3030,2958
DaunPepaya (142).jpg,4032,3024,Daun Pepaya,750,414,2886,2498
DaunPepaya (143).jpg,4032,3024,Daun Pepaya,698,422,2618,2306
DaunPepaya (144).jpg,4032,3024,Daun Pepaya,1262,186,2982,1998
DaunPepaya (145).jpg,4032,3024,Daun Pepaya,1286,918,2942,2674
DaunPepaya (146).jpg,4032,3024,Daun Pepaya,1226,146,3006,2018
DaunPepaya (147).jpg,4032,3024,Daun Pepaya,1254,922,2930,2654
DaunPepaya (148).jpg,4032,3024,Daun Pepaya,814,406,2698,2262
DaunPepaya (149).jpg,4032,3024,Daun Pepaya,1346,142,3022,1962
DaunPepaya (15).jpg,4032,3024,Daun Pepaya,886,226,3354,2626
DaunPepaya (150).jpg,4032,3024,Daun Pepaya,1050,894,2730,2718
DaunPepaya (151).jpg,4032,3024,Daun Pepaya,1070,906,2734,2718
DaunPepaya (152).jpg,3024,4032,Daun Pepaya,925,1292,2688,2939
DaunPepaya (153).jpg,4032,3024,Daun Pepaya,666,598,2498,2338
DaunPepaya (154).jpg,4032,3024,Daun Pepaya,1194,178,2886,1862
DaunPepaya (155).jpg,4032,3024,Daun Pepaya,1238,198,2930,1886
DaunPepaya (156).jpg,4032,3024,Daun Pepaya,470,450,2566,2482
DaunPepaya (157).jpg,4032,3024,Daun Pepaya,1014,158,2894,2070
DaunPepaya (158).jpg,4032,3024,Daun Pepaya,1258,810,3054,2694
DaunPepaya (159).jpg,4032,3024,Daun Pepaya,782,634,2578,2438
DaunPepaya (16).jpg,4032,3024,Daun Pepaya,1126,506,3066,2514
DaunPepaya (160).jpg,4032,3024,Daun Pepaya,1042,86,2846,1990
DaunPepaya (161).jpg,4032,3024,Daun Pepaya,1158,922,2926,2818
DaunPepaya (162).jpg,4032,3024,Daun Pepaya,870,346,2714,2210
DaunPepaya (163).jpg,4032,3024,Daun Pepaya,1262,238,3010,2110
DaunPepaya (164).jpg,4032,3024,Daun Pepaya,1090,962,2770,2702
DaunPepaya (165).jpg,4032,3024,Daun Pepaya,626,430,2730,2466
DaunPepaya (166).jpg,4032,3024,Daun Pepaya,1082,110,2894,2034
DaunPepaya (167).jpg,4032,3024,Daun Pepaya,1214,842,3034,2706
DaunPepaya (168).jpg,4032,3024,Daun Pepaya,610,358,2650,2338
DaunPepaya (169).jpg,4032,3024,Daun Pepaya,1114,314,3074,2338
DaunPepaya (17).jpg,4032,3024,Daun Pepaya,1058,334,3406,2722
DaunPepaya (170).jpg,4032,3024,Daun Pepaya,1070,546,3150,2750
DaunPepaya (171).jpg,4032,3024,Daun Pepaya,606,442,2746,2470
DaunPepaya (172).jpg,4032,3024,Daun Pepaya,1262,250,3182,2238
DaunPepaya (173).jpg,4032,3024,Daun Pepaya,1314,638,3270,2706
DaunPepaya (174).jpg,3024,4032,Daun Pepaya,830,866,2651,2734
DaunPepaya (175).jpg,2955,3941,Daun Pepaya,827,814,2658,2693
DaunPepaya (176).jpg,2925,3899,Daun Pepaya,720,772,2555,2607
DaunPepaya (177).jpg,4032,3024,Daun Pepaya,1182,398,3374,2602
DaunPepaya (178).jpg,4032,3024,Daun Pepaya,534,534,2718,2718
DaunPepaya (179).jpg,4032,3024,Daun Pepaya,1038,270,2862,2094
DaunPepaya (18).jpg,4032,3024,Daun Pepaya,1038,390,3594,2986
DaunPepaya (180).jpg,4032,3024,Daun Pepaya,1134,318,3054,2242
DaunPepaya (181).jpg,4032,3024,Daun Pepaya,394,434,2674,2742
DaunPepaya (182).jpg,4032,3024,Daun Pepaya,982,78,2934,2026
DaunPepaya (183).jpg,4032,3024,Daun Pepaya,314,454,2506,2722
DaunPepaya (184).jpg,4032,3024,Daun Pepaya,358,314,2634,2718
DaunPepaya (185).jpg,4032,3024,Daun Pepaya,1186,158,3210,2114
DaunPepaya (186).jpg,4032,3024,Daun Pepaya,1046,298,3110,2394
DaunPepaya (187).jpg,4032,3024,Daun Pepaya,570,394,2642,2490
DaunPepaya (188).jpg,4032,3024,Daun Pepaya,1190,350,2898,2018
DaunPepaya (189).jpg,4032,3024,Daun Pepaya,578,582,2378,2314
DaunPepaya (19).jpg,4032,3024,Daun Pepaya,846,186,3602,2958
DaunPepaya (190).jpg,4032,3024,Daun Pepaya,1262,302,2898,2006
DaunPepaya (191).jpg,4032,3024,Daun Pepaya,814,430,2902,2442
DaunPepaya (192).jpg,4032,3024,Daun Pepaya,990,378,3254,2586
DaunPepaya (193).jpg,4032,3024,Daun Pepaya,990,374,3262,2574
DaunPepaya (194).jpg,4032,3024,Daun Pepaya,1102,378,3206,2502
DaunPepaya (195).jpg,4032,3024,Daun Pepaya,1090,370,3202,2518
DaunPepaya (196).jpg,4032,3024,Daun Pepaya,814,546,2958,2690
DaunPepaya (197).jpg,4032,3024,Daun Pepaya,1218,462,2886,2174
DaunPepaya (198).jpg,3024,4032,Daun Pepaya,372,834,2493,2939
DaunPepaya (199).jpg,4032,3024,Daun Pepaya,1082,486,2986,2498
DaunPepaya (2).jpg,3024,4032,Daun Pepaya,209,392,2835,3097
DaunPepaya (20).jpg,4032,3024,Daun Pepaya,1166,406,3426,2722
DaunPepaya (200).jpg,4032,3024,Daun Pepaya,870,614,2994,2610
DaunPepaya (201).jpg,4032,3024,Daun Pepaya,842,414,2962,2542
DaunPepaya (202).jpg,4032,3024,Daun Pepaya,1426,790,2962,2266
DaunPepaya (203).jpg,4032,3024,Daun Pepaya,1022,442,2934,2314
DaunPepaya (204).jpg,4032,3024,Daun Pepaya,1154,606,3078,2422
DaunPepaya (205).jpg,4032,3024,Daun Pepaya,1158,390,3082,2394
DaunPepaya (206).jpg,4032,3024,Daun Pepaya,674,402,2506,2230
DaunPepaya (207).jpg,4032,3024,Daun Pepaya,1318,402,3010,2046
DaunPepaya (208).jpg,4032,3024,Daun Pepaya,1302,426,2898,1966
DaunPepaya (209).jpg,4032,3024,Daun Pepaya,734,458,2686,2566
DaunPepaya (21).jpg,4032,3024,Daun Pepaya,1222,294,3702,2842
DaunPepaya (210).jpg,4032,3024,Daun Pepaya,1002,270,2850,1934
DaunPepaya (211).jpg,4032,3024,Daun Pepaya,1114,506,2842,2114
DaunPepaya (212).jpg,4032,3024,Daun Pepaya,1142,378,2890,2118
DaunPepaya (213).jpg,4032,3024,Daun Pepaya,846,618,2622,2398
DaunPepaya (214).jpg,4032,3024,Daun Pepaya,1102,238,2878,1982
DaunPepaya (215).jpg,4032,3024,Daun Pepaya,1230,586,3046,2506
DaunPepaya (216).jpg,4032,3024,Daun Pepaya,1110,602,2942,2394
DaunPepaya (217).jpg,4032,3024,Daun Pepaya,718,362,2990,2638
DaunPepaya (218).jpg,4032,3024,Daun Pepaya,974,326,3086,2374
DaunPepaya (219).jpg,4032,3024,Daun Pepaya,662,402,2526,2370
DaunPepaya (22).jpg,4032,3024,Daun Pepaya,830,262,3402,2834
DaunPepaya (220).jpg,4032,3024,Daun Pepaya,658,446,2546,2398
DaunPepaya (221).jpg,4032,3024,Daun Pepaya,1294,310,3070,2050
DaunPepaya (222).jpg,4032,3024,Daun Pepaya,1314,270,3062,2062
DaunPepaya (223).jpg,4032,3024,Daun Pepaya,1310,306,3098,2050
DaunPepaya (224).jpg,4032,3024,Daun Pepaya,494,390,2702,2694
DaunPepaya (225).jpg,4032,3024,Daun Pepaya,466,386,2678,2678
DaunPepaya (226).jpg,4032,3024,Daun Pepaya,1238,338,2978,2002
DaunPepaya (227).jpg,4032,3024,Daun Pepaya,1238,334,2986,2026
DaunPepaya (228).jpg,4032,3024,Daun Pepaya,686,474,2998,2702
DaunPepaya (229).jpg,4032,3024,Daun Pepaya,774,458,3090,2694
DaunPepaya (23).jpg,4032,3024,Daun Pepaya,1090,294,3798,2978
DaunPepaya (230).jpg,4032,3024,Daun Pepaya,1062,186,3186,2390
DaunPepaya (231).jpg,4032,3024,Daun Pepaya,1034,194,3186,2394
DaunPepaya (232).jpg,4032,3024,Daun Pepaya,930,362,3294,2606
DaunPepaya (233).jpg,4032,3024,Daun Pepaya,886,430,3258,2642
DaunPepaya (234).jpg,4032,3024,Daun Pepaya,1126,546,2910,2354
DaunPepaya (235).jpg,4032,3024,Daun Pepaya,1110,558,2926,2402
DaunPepaya (236).jpg,3024,4032,Daun Pepaya,530,1102,2372,2929
DaunPepaya (237).jpg,4032,3024,Daun Pepaya,1034,202,3178,2402
DaunPepaya (238).jpg,3024,4032,Daun Pepaya,619,1013,2809,3176
DaunPepaya (239).jpg,4032,3024,Daun Pepaya,842,634,2998,2810
DaunPepaya (24).jpg,4032,3024,Daun Pepaya,1058,274,3474,2742
